327,"A monster residing in the\nabandoned mine. Its appear-\nance is strange and almost\nhumorous, but its attacks\nare much more deadly than\nany encountered previously.","出没于废坑的怪物。\n虽然外表奇特，个别地方\n还有些滑稽，但和草原的魔物\n完全不是一个强度。\n不锻炼到一定程度的话，\n会被瞬杀的，要小心。","text2.ini",161,12,5114168,5076304,
328,"A fearsome ogre inhabiting\nDarm Tower's mirror maze.\nUses its sculpted body as a\nweapon, and manages to out-\nperform the Eucreas despite\nhaving no real defense.","出没于达姆之塔・镜之间。\n鲜红的战鬼，\n锻炼出的肉体就是武器。\n一度抓到的对手\n直到化为肉片为止决不放开。\n哪怕不需要魔力的援助，\n战斗力也能凌驾于尤库里斯。","text2.ini",161,12,5118120,5076400,
329,"A beast with an enormous,\ngaping maw. The sight of its\ndrooling visage in pursuit\nis nightmare-inducing.\nDevours its prey, but no one\nknows where the remains go.","出没于废坑的怪物。\n巨大的嘴挥洒着唾液，\n步步紧逼的身姿，\n足以成为人们的梦魇。\n预测是个大胃王， 但永远\n不知道吃掉的东西去了哪里。","text2.ini",162,12,5114648,5076316,
330,"A monstrous phoenix from the\nabandoned mine. Why a bird\nwould dwell underground, and\nwhy its flames shed no\nlight whatsoever, are both\nquestions without answers.","栖息于废坑中的魔鸟。\n作为鸟却不在天空中翱翔，\n肯定是有着什么原因吧。\n虽然身缠火焰，\n但周围却不会变得明亮，\n是不是也是因为同一个理由呢。","text2.ini",162,12,5115152,5076328,
331,"An armored monster dwelling\naround floor 3 of the Tower\nof Darm. Characterized by\nits red armor and its speed,\nbut presents little issue if\ntaken out one by one.","出没于达姆之塔３层附近。\n身披红色铠甲，动作敏捷\n，防御薄弱。\n只要不被包围，进而逐个击破，\n就不会被逼入绝境。","text2.ini",162,12,5115800,5076344,
332,"A member of the Barbado\nmilitia, charged with\nproviding escort to those\nwho travel to the city of\nMinea or Zepik Village.\nSeems to have his eye on\nMinea's dancer.","巴尔巴多自卫队的一员。\n护卫着去往米内亚城镇\n与塞皮克村的居民。\n喜欢年长的女性，\n对米内亚里的舞者\n抱有若有若无的好感。","text2.ini",163,12,5096264,5075592,
333,"Charlotte's father and\nEphy's grandfather. Once\nlived in Rastin, but lost\nhis home, his wife and his\nson-in-law when monsters\nattacked from the silver\nmine there.","住在米内亚城镇的老人。\n夏萝特的父亲，爱琵的祖\n父。曾经一直住在\n拉斯提尼村，但村子某天被\n从矿山涌出的蝙蝠\n毁灭了，他的妻子和女婿\n也在灾难中丧生。","text2.ini",163,12,5106752,5075812,
334,"A giant insect-like monster\ninhabiting the catacombs\nbeneath the shrine. Scuttles\ntoward its prey while emit-\nting a shrill cry that could\ngive anyone goosebumps.","栖息于神殿地下的妖虫。\n原本巨大的虫就已经\n容易让一般人\n在生理上感到厌恶了，\n它还会叽叽地叫着\n沙沙地接近过来，\n叫人不起鸡皮疙瘩都难。","text2.ini",163,12,5113352,5076284,
335,"Saunters about the abandoned\nmine, skewering prey with\nits spear and horns. Ranked\nas superior officer to the\nUhnos, giving it an air of\ndignity. Has a cute tail.","徘徊于废坑的怪物。\n用右手的短枪和头部的犄角\n将敌人刺穿。是神殿中的\n吾诺丝上位魔物，可能是\n因为这个原因，姿态异常的好。\n长尾巴魅力十足。","text2.ini",163,12,5114984,5076324,
336,"An armored monster dwelling\naround floor 1 of the Tower\nof Darm. Wields two swords,\nbut wears inferior armor,\nmaking it vulnerable to even\nthe weakest of attacks.","出没于达姆之塔１层附近。\n双手持剑，以惊人的攻击力\n为傲。与之相对，防御力\n比废坑的魔物还要低不少。\n谨慎点，弱武器也能打倒它。","text2.ini",163,12,5115632,-1,
337,"A mud-like monster dwelling\nwithin Rado's Annex. Digests\nthrough absorption and moves\nfar quicker than one would\nexpect. Will eat anyone,\nhuman and monster alike.","徘徊于拉德之塔的粘体。\n就算是魔物接近也会缠住\n将其消化吸收。\n拥有和外表不符的敏捷\n和强韧，被其他魔物所\n恐惧着。","text2.ini",163,12,5117136,5076376,
338,"A cruel magician inhabiting\nDarm Tower's mirror maze.\nCloaked, and wields a magic\nsword. Able to freely move\namongst the mirrors, and\nenjoys toying with its mark.","出没于达姆之塔・镜之间。\n阻挡在通往塔顶的\n道路上的魔法剑士。\n身裹带有魔力的斗篷，\n手持泛着红光的魔剑。\n在镜之迷宫自在移动，\n玩弄着入侵者。","text2.ini",163,12,5117952,5076396,
339,"A fast-moving hard-shelled\nmonster that bustles about\nin the abandoned mine. Due\nto its quick speed within a\ndimly-lit environment, the\nMenon presents real danger.","四处飞窜于废坑的魔物。\n虽然身体很小，但拥有\n灵敏强韧的身体，小看\n它的话，一瞬间就会被\n反杀。在视野不好的废坑中\n最需要注意的敌人之一。","text2.ini",164,12,5114816,5076320,
340,"Inhabits floor 19 of Darm\nTower. A warrior with talons\non both arms, as well as\narmor layered upon naturally\nscaly skin. Will not break\nits stride, no matter what.","徘徊于达姆之塔１９层。\n双臂持有巨大的钩爪的\n战斗生物。包裹身体的铠甲\n也是皮肤硬化而成的，\n因此不会妨碍到动作。\n在达姆之塔的一角\n守护着最强的铠甲。","text2.ini",164,12,5117624,5076388,
341,"A spirit of the dead bearing\nthe darkened flame of a long\nforgotten grudge. Approaches\nthe living in hopes of find-\ning a new friend to dwell\neternally by its side.","徘徊于神殿地下的死灵。\n身缠怨念的黑色火焰，\n时刻准备着将生者\n拉入同伴行列。","text2.ini",165,12,5113520,5076288,
342,"Guardian of the Silver Armor\nin Darm Tower's mirror maze.\nWears thick armor, but its\nintelligence is the real\nthreat. Chases down intru-\nders with intent to behead.","出没于达姆之塔・镜之间。\n虽然穿着厚重的铠甲，\n却是至今为止的敌人中\n最敏捷的。在镜之迷宫中\n守护着银之铠甲，\n对侵入者挥下无情的斩击。","text2.ini",165,12,5116808,5076368,
343,"A savage beast wandering the\nshrine. Can tear its prey to\nshreds in a single moment\nusing its claws and tusks,\nand its thick mane is soaked\nwith blood. Smells awful.","栖息于神殿地下的魔兽。\n本性凶猛，发现猎物后\n会用爪牙瞬间将其\n撕成肉片。丰盈的鬃毛\n沾满污水和血脂，\n馊臭味散播于四周。","text2.ini",166,12,5113848,5076296,
344,"Found in Darm Tower's mirror\nmaze. A creature built from\nintertwining mushroom fibers\nfilled with deadly nerve\ntoxins. Beware the dire grip\nof its sinuous tentacles!","徘徊于达姆之塔・镜之间。\n身体由菌纤维掺和到一起\n而成。一边挥动触手，\n一边蹒跚行走。\n触手会分泌神经毒，\n切勿鲁莽接近它。","text2.ini",166,12,5116640,5076364,
345,"An unpleasant creature found\non floor 9 of Darm Tower.\nLooks just like the statues\nfound elsewhere, so the un-\nprepared may be caught off-\nguard. Surprisingly fierce.","发现于达姆之塔９层。\n这里有许多尊姿态\n相同的石像被放置在各处，\n若大意地认为它\n不会动的话，会遭到袭击哦。\n不仅强力，还很阴险。","text2.ini",167,12,5116144,5076352,
346,"A girl Adol rescues from a\ncold, lonely cell beneath\nthe shrine. Doesn't remember\nanything but her name, and\nhas no idea why she'd been\nlocked away in the first\nplace.","亚特鲁从地牢中救出的，\n幽闭在神殿地下的圣域中\n的少女。\n失去了名字以外的记忆，\n不知道为什么会被关在\n这种地方。","text2.ini",168,12,5111264,5075908,
347,"Dwells on floor 17 of Darm\nTower. Charges its opponents\nin a straight line, making\nshort work of them. Best not\nto attack a Kelmarel head-on\nlest you be quickly gored.","栖息于达姆之塔１７层。\n在一条长路上\n时刻等待着\n刺杀侵入者。\n从正面战斗的话会很不利，\n想要前进需要花费一番\n工夫。","text2.ini",168,12,5117304,5076380,
348,"A top-tier guardian dwelling\nonly on floor 6 of the Tower\nof Darm. Its attack power is\ntremendous, but in a pinch,\nit can be bypassed entirely.\nRunning may be advisable.","栖息于达姆之塔６层。\n虽然动作迟钝，但是攻击力超强。\n要是从正面战斗的话，需要做好\n相当大的觉悟。只存在于６层\n的一部分领域，不战斗直接绕行\n也可以。","text2.ini",170,12,5115968,5076348,
349,"Entrusted as a guardian of\nthe Silver Sword and Shield,\nthe Genoid is descended from\ngiants and possesses appro-\npriately herculean strength.\nFound around the 7th floor.","栖息于达姆之塔７层附近。\n身上流着太古的巨人族的血，\n以符合其特征的强大力量为傲。\n相对的，没有装备防具，\n防御力并不是很高。\n守护着银之剑和盾。","text2.ini",170,12,5116312,5076356,
350,"Daria's son. Lives in Minea.\nConstantly attempts to\nconvince his mother in\nBarbado to come live with\nhim in Minea, but she won't\nhear him out. This has him\nvery troubled.","住在米内亚城镇的男性。\n妲莉亚奶奶的儿子。\n一直在劝说身处巴尔巴多\n的母亲来米内亚住，\n但是母亲一点也不听劝，\n让他很是困扰。","text2.ini",171,12,5106384,5075804,
351,"A kindly, reserved woman\nfrom Zepik, beloved by all\nthe villagers. Recommends\nspeaking with an old woman\nnamed Jeba if you have any\nquestions pertinent to your\nadventure.","来自塞皮克村的女性。\n性格内敛，无论对谁\n都很温柔，被大家所仰慕。\n有想要询问的事情的话，\n她会推荐你去\n寻找一位叫做洁瓦\n的博闻强识的老妇人。","text2.ini",171,12,5109360,5075868,
352,"A member of the Barbado\nmilitia, known for keeping\na cool head at all times.\nBelieves that there is\ncourage in knowing when to\nrun from battle, and when to\nstay and fight.","巴尔巴多自卫队的一员，并\n不特别拘泥于保护城镇的理念。\n是冷静地分析事物的类型，\n认为和魔物的战斗中，\n偶尔也需要不勉强自己，\n有敢撤退的勇气。","text2.ini",172,12,5095904,5075584,
353,"Sara's aunt, who lives in\nZepik Village. Extremely\nwell-versed in Esteria's\nhistory and culture, herbs,\nand even fortunetelling.\nThe other villagers really\nlook up to her.","住在塞皮克村的老奶奶。\n是占卜师莎拉的姨母，\n对艾斯塔里亚的文化\n与历史造诣很深。\n也精通于药草与占卜的知识，\n受到周围的村民的尊敬。","text2.ini",172,12,5107488,5075828,
354,"A little girl from Minea,\nborn to Julius and Fana.\nConsiders Sara the fortune-\nteller her best friend, and\nis always looking for the\n'legendary brave soul' on\nSara's behalf.","来自米内亚城镇的小女孩。\n朱里斯和法娜的独生女，\n和占卜师師莎拉关系很好。\n由于莎拉在寻求「旅行的剑士」，\n所以看到外表符合条件的人，\n就会搭话让其去拜访\n占卜师。","text2.ini",174,12,5099536,5075660,
355,"A former miner from Minea\nwho lost his job when the\nmonsters showed up. Tried to\nresist, but was unable; and\never since, he's become\nutterly terrified of the\nabandoned mine.","来自米内亚城镇的男性。\n虽然以前曾在矿山工作，\n但魔物的出现导致他失业。\n尽管大家拼命地进行了抵抗，\n但毫无还手之力，\n对废坑中魔物的恐怖\n有了沁入心脾的认识。","text2.ini",174,12,5104904,5075772,
356,"A patron of Orman's bar in\nMinea who spends every\nwaking hour drinking and\ngossiping with Cezar. Has\nbeen a bit depressed of late\ndue to the hiatus of his\nbeloved troubadour.","米内亚的酒馆内的青年。\n和施杰鲁相对而坐，\n成日喝酒，闲聊。\n最近，中意的吟游诗人没有\n吹奏曲子了，\n这让他有些在意。","text2.ini",175,12,5102216,5075716,
357,"A Minean resident who once\nclimbed a Roda Tree all the\nway to its tippy-top. Now,\nhe's grown old and weak, but\nthanks to Dr. Klaus, he's\nstill just as chipper as he\never was.","住在米内亚城镇的老人。\n年轻时曾一路攀爬到\n萝妲之树的最顶端。\n如今已年老体弱，\n但多亏了克拉杰医生的处方，\n他仍能像过去一般生机勃勃。","text2.ini",175,12,5106016,5075796,
358,"A patron of Orman's bar in\nMinea. Used to be a tour\nguide, but has been out of a\njob since the Stormwall\nfirst appeared. Remains\ndisturbingly optimistic\ndespite his hardships.","米内亚酒馆的老主顾。\n曾作为艾斯塔里亚的向导，\n因魔物的出现而失业。\n在岚之结界出现以前，\n好像带学者去过山上的遗迹。\n乐天的性格，让他在失业中也\n奇怪地特别开朗。","text2.ini",176,12,5102776,5075728,
359,"An attractive middle-aged\nman who's been running a\nweapon shop in Minea for\nmany years. Well-versed in\ncombat; can easily discern\nthe combat potential of\ncustomers. Dios' father.","在米内亚城镇长年经营\n武器店的魅力中年男人。\n不光是武器，对战斗方法\n也有很深的造诣，还能看出\n使用者的实力。\n防具店的迪欧斯的父亲。","text2.ini",179,12,5105648,5075788,
360,"A very young girl living in\nMinea after her hometown of\nRastin was destroyed.\nDoesn't understand what\nhappened, and thus hopes to\nreturn home one day, and\nresume her normal life.","住在米内亚城镇的小女孩。\n因为还很年幼，所以没有\n理解拉斯提尼村\n被袭击的惨剧。\n祈愿有一天能回到村子里，\n和大家一起过上以前\n那种的生活。","text2.ini",179,12,5107112,5075820,
361,"Doctor Bludo's only son.\nLives in Barbado Port. Saved\nfreshly-beached Adol from\nbeing eaten alive by a\nRheboll. After the monsters\nappeared, Slaff founded a\nmilitia to fight them.","住在巴尔巴多港口城市的青年。\n布鲁多的独生子。\n当亚特鲁刚被冲上岸时，\n是他从里波尔口中将其救下。\n在魔物开始徘徊之后，\n斯拉夫建立了自卫队\n以保护城镇。","text2.ini",180,12,5095720,5075580,
362,"A boy from Minea. Loves it\nwhen his grandfather, Franz,\ntells him the story of the\nlegendary Silver Sword. One\nday hopes to hold it in his\nown hands and vanquish\nmonsters with it.","来自米内亚城镇的男孩子。\n很喜欢祖父弗朗兹老人讲给\n自己听的「银色之剑」的童话。\n幻想着有一天，\n自己能够挥舞那把剑，\n赶走魔物群。","text2.ini",180,12,5101264,5075696,
363,"Head of the bandits residing\nin the Thieves' Den at the\nfoot of Darm Tower. Would\nnever rob from the weak or\ndefenseless, and is highly\nrespected by all those who\nserve under him.","盗贼据点内，盗贼团的首领。\n被人们所恐惧着，\n以「不抢夺弱者的东西」\n为信条，在达姆之塔的脚下\n建立着据点。实际上，\n如信条所言是个注重道义，\n受到部下信任的人。","text2.ini",180,12,5110696,5075896,
364,"Lives with his muscular\nbrother Bron in Minea, but\nBron's become hospitalized\ndue to a mining injury, so\nArchelle is all alone now.\nHe visits Bron at the clinic\neach and every day.","住在米内亚城镇的少年。\n和强壮的哥哥两人生活，\n但由于哥哥布隆在矿山\n受伤，现在住院中。\n尽管只剩自己一人，但\n也没有特别悲观，每天都会去看望哥哥。","text2.ini",181,12,5100104,5075672,
365,"Minea's armorer. Obsessed\nwith armor, and gets mad\nif you tell him the best\ndefense is a good offense.\nBelieves instead in survival\nof the fittest. Son of the\nweaponsmith, Rosetty.","米内亚城镇的防具店老板。\n作为防具迷，十分否定\n攻击是最强的防御这一说法。\n认为活下来才是胜利，\n会根据使用人的不同\n提供合适的防具。\n武器店的洛赛提的儿子。","text2.ini",181,12,5105832,5075792,
366,"Barbado's requisite bratty\nboy. Fascinated by the world\noutside the town gates.\nWants to join the militia\nwhen he grows up. Always\nseen together with the\nneighbor's daughter, Cheryl.","巴尔巴多港口必备的淘气男孩。\n对城镇外兴趣勃勃。\n想在长大后加入自卫队\n赶走魔物。\n和邻居雪莉露关系很好，\n总是在一起玩。","text2.ini",183,12,5097976,5075628,
367,"A Barbado Port resident.\nWatches over the town from\nits highest rooftop,\npatiently and systematically\nkeeping an eye out for any\ninvading monsters. Is known\nas Slaff's right hand man.","定居巴尔巴多港口城市。\n为了监视魔物的动向，\n一直在屋顶观察着城镇\n四周。\n勤勉，有耐性，\n作为斯拉夫的左膀右臂\n守护着巴尔巴多的安全。","text2.ini",184,12,5096080,5075588,
368,"A woman living in Barbado.\nUsed to be active in silver\ntrade, but has become rather\ndespondent ever since the\nStormwall appeared. Secretly\nprays for it to go away,\nevery single night.","住在巴尔巴多港口城市的女性。\n因为银的交易而喧嚣的港口城市\n，又因为岚之结界而萧条。\n这令她心情消沉。\n偷偷地在每天晚上祈祷\n暴风雨的结界能快点消失。","text2.ini",184,12,5096816,5075604,
369,"A drunkard from Minea. Used\nto be a fan of hard liquor,\nbut has recently discovered\nthe wide world of wine.\nAlways compares vintages,\nand fancies himself an\nexpert. Plans to wed soon.","来自米内亚，酒馆内的醉鬼。\n虽然以前多喝淡色啤酒和烧酒，\n但最近对啤酒觉醒了，\n每天都在喝啤酒。\n无比爱酒的24岁。\n顺带一提预定近期结婚。","text2.ini",184,12,5102392,5075720,
370,"An old man hospitalized in\nMinea. Was struck from\nbehind, and had his Silver\nShield stolen by an unknown\nassailant-- likely one of\nthe thieves from the moun-\ntain region, he believes.","在米内亚的医院里的老人。\n被骚扰城镇的强盗袭击了，\n背后受到殴打而入院。\n从古传承的银之盾也被\n偷了，认定是山里的盗贼\n偷走了。","text2.ini",184,12,5104128,5075756,
371,"Minea's mayor. A highly\ntrusted figure amongst the\ntownsfolk, but the troubles\nof late have saddened him.\nHe constantly worries that\nMinea's walls won't be\nenough to protect everyone.","米内亚城镇的镇长。\n德高望重，为大家所信赖。\n自从出现魔物之后，麻烦重重，\n他的内心因此十分悲痛。\n认为光是坚固的城墙可能无法\n保护好大家，\n每天都在苦恼。","text2.ini",184,12,5105272,5075780,
372,"A woman from Zepik who\nworries about her health\nfaltering due to the large\nnumber of elderly indivi-\nduals living around her.\nAlso worries about the elder\ndue to his frantic behavior.","来自塞皮克村的女性。\n因为是老人比较多的村落，\n所以一直都很担心大家的健康状况。\n最近村长的样子很奇怪，\n所以也很担心他\n是不是哪里出了问题。","text2.ini",184,12,5108992,5075860,
373,"An old man from Zepik who\nused to work as a miner. In\nthose days, he recalls there\nwere two Goddess statues en-\nshrined in a mine cavern--\nbut one day, one of them\nsimply disappeared!","来自塞皮克村的老人。\n年轻的时候，作为矿工\n曾在银矿上工作。\n说是当时，在矿山的深处\n安置有两座女神像，\n但不知何时\n少了一座。","text2.ini",184,12,5109176,5075864,
374,"A woman living in Barbado.\nHasn't heard from her friend\nin Minea since the monsters\nfirst appeared. Seriously\nconsidering requesting a\nmilitia escort for a visit,\nto assuage her fears.","住在巴尔巴多港口城市的女性。\n自从街道开始出现魔物后，和住在\n米内亚城镇的朋友失去了联络，\n因此十分担心对方的安危。\n目前正考虑要不要拜托自卫队\n护卫自己到米内亚。","text2.ini",185,12,5097000,5075608,
375,"Daughter of Minea's mayor.\nAlways lived a life of\nfrivolity, but now that the\ncost of commodities has\nrisen, she's been forced to\ngive it up. Presently still\nsearching for a new hobby.","住在米内亚城镇的女性。\n镇长的女儿，在银的交易\n繁荣的时期，热爱购物。\n不同于外表，性格很坚强，\n在物价飞涨之后，\n克制住了购物的热情，\n目前正在寻找新的乐趣。","text2.ini",185,12,5100288,5075676,
376,"Son of Minea's mayor. Due to\nhis unrestricted freedom\ngrowing up, he still acts a\nbit childish. Hearing doom\nprophesied by Sara the\nfortuneteller, however,\nsobered him up quite nicely.","米内亚镇长的儿子，不知道\n是不是因为好生活过惯了的缘故，\n比实际年龄要孩子气。\n然而听到占卜师莎拉的\n灾难预言后，\n变得持重起来。","text2.ini",185,12,5100480,5075680,
377,"Freddy's wife, and Johan's\nmother. Lives in Minea, but\nseems unconvinced that the\nwall around the city offers\nany real protection. Feels\nsuffocated by the goings-on\nthroughout Esteria.","住在米内亚城镇的女性。\n弗雷迪的妻子，约翰的母亲。\n自从魔物出现之后，\n整个艾斯塔利亚的氛围\n都令她头痛。\n认为哪怕有城墙保护\n大家也不是绝对安全的。","text2.ini",185,12,5106560,5075808,
378,"A fortuneteller living in\nMinea. Renowned for her\nstartling accuracy, having\neven predicted the Stormwall\nand monster invasion. Sees\nsomething in Adol, and\nguides him on a quest to Ys.","住在米内亚城镇的占卜师。\n大家对她的评价非常高，\n这次岚之结界与魔物的出现\n也都被她预言到了。\n从亚特鲁这个艾斯塔里亚\n外来者身上看出了什么，\n引导其展开有关伊苏的冒险。","text2.ini",185,12,5107296,5075824,
379,"An old man from Zepik who\nwas rescued from monsters\nby Goban. Now regards the\nthieves as honorable indi-\nviduals, and believes the\nrecent incidents must have\nbeen someone else's doing.","来自塞皮克村的老人。\n以前被魔物袭击的时候，\n是古邦救了他。\n因此目前认为古邦\n算是一个人物，\n无法相信近来惊扰世间的\n骚动会是古邦所为。","text2.ini",185,12,5110504,5075892,
380,"Sole doctor at the clinic in\nBarbado Port. Nursed Adol\nback to health after he was\nfound on Whitehorn Beach.\nActs tough around his son,\nSlaff, but turns to jelly\naround his nurse, Ayla.","巴尔巴多港口城市的医生。\n亚特鲁被卷入岚之结界后，\n漂流到了白号角砂滩，\n是他治疗了亚特鲁。\n和儿子斯拉夫一样顽固，\n但好像在护士艾拉面前\n抬不起头来。","text2.ini",186,12,5095328,5075572,
381,"A wide-eyed youth from\nBarbado Port. Put everything\nhe had into becoming the\nbest trader he could be--\nbut then the Stormwall came\nand ruined everything. Now,\nhe's just always very sad.","来自巴尔巴多港口城市的青年。\n拥有着年轻人的野心和行动力，\n在港口城市因贸易而繁荣时，\n竭尽所能成为最好的商人，\n但自从岚之结界的出现，\n一切都被摧毁了。\n现在他悲戚非常。","text2.ini",186,12,5097384,5075616,
382,"A warrior from Minea, hired\nby Orman to aid in the thief\nhunt. Has dedicated himself\nto sampling the world's\ncuisine, and wishes to find\nthe fabled Roda Seed during\nhis stay in Esteria.","来自米内亚，酒馆内的战士。\n为了整治盗贼而被酒馆\n主人所雇用。\n云游各地享受美食\n是其毕生事业，在\n艾斯塔里亚寻找\n「罗妲之果」中。","text2.ini",186,12,5102024,5075712,
383,"Mayor Marcel's wife. Offers\nher husband unconditional\nsupport in these trying\ntimes. Claims that the wall\naround the city was not a\nrecent construct, but has\nbeen there since antiquity.","米内亚城镇的镇长夫人。\n尽管对城镇被袭击感到不安，\n但仍支持着身为镇长的丈夫。\n据她而言，作为米内亚象征的\n城墙并不是最近才建造而成的，\n而是从很久很久以前就存在了。","text2.ini",186,12,5105456,5075784,
384,"Elbert's wife, and Mark's\nmother. Lives in Zepik, and\nis very set in her ways.\nServes as a model housewife,\ndevoting herself completely\nto always making her home a\nmore comfortable one.","住在塞皮克村的女性。\n是艾巴特的妻子，\n马克的母亲。\n就算周围的状况改变了，\n也保持一如既往的步调\n的主妇。以「阖家欢乐」\n为座右铭度过着每一天。","text2.ini",186,12,5107864,5075836,
385,"The only child in Zepik, but\nhe doesn't let that get him\ndown! He's perfectly content\njust playing outside, and\ncan often be found fishing\nat the lake or basking in\nthe rays of the sun.","住在塞皮克村的男孩子。\n虽然是村里唯一的孩子，\n但完全不在意这种事，\n充满朝气地在大自然中玩耍。\n非常喜欢湖，总是在享受\n垂钓和晒太阳的乐趣。","text2.ini",186,12,5108056,5075840,
386,"An old man living in Zepik\nwho absolutely loves fishing\nat the lake, and does so\nevery single day. He rarely\never catches anything, but\nhe doesn't seem to mind--\nhe just enjoys the sun!","住在塞皮克村的老人。\n在栈桥垂下钓线是\n他每天的功课，尽管战果\n基本都是零蛋。\n搞不懂是在钓鱼\n还是在晒太阳，本人\n一副无所谓的样子。","text2.ini",186,12,5109536,5075872,
387,"A fat thief who seems like a\nruffian at first, but has a\nreal heart of gold. Used to\nwork in the mines with Goban\nand almost lost his life\ndown there, but Goban saved\nhim from his fate.","在盗贼据点内的胖男人。\n外表粗暴，但内心温厚，重人情。\n在矿工之间的纠纷中\n差点丧命的时候，\n被古邦所救。","text2.ini",186,12,5111072,5075904,
388,"Mason's wife, and Cheryl's\nmother. Outwardly demure,\nbut actually quite a fire-\ncracker. Does her best to\nsupport her family through\nthese difficult times, and\nalways remains optimistic.","梅森的妻子，雪莉露的母亲。\n虽然表面娴静，但脾气火爆，\n在被岚之结界所困之后\n仍然积极地向前看，\n竭力支撑着家庭。","text2.ini",187,12,5098560,5075640,
389,"A waitress at the bar in\nBarbado. Since there are no\ncustomers anymore, she has\nmore free time than she\nknows what to do with. As a\nresult, she's been thinking\nabout joining the militia.","住在巴尔巴多港口城市的少女。\n酒馆的女服务员， 但是因为\n没有客人，十分悠闲。\n为了打发时间，\n正在思考要不要加入自卫队。","text2.ini",187,12,5098952,5075648,
390,"A young thief working under\nGoban, and the first thief\nGoban recruited. Has a foul\nmouth and even fouler tem-\nperament, but is a very\nhonorable man who would\nnever betray anyone's trust.","在盗贼据点内的瘦男人。\n说话难听，性格更差，\n但绝不会背叛有义气的人。\n虽然年轻，但是实际上是\n和古邦交往时间最长的\n老盗贼。","text2.ini",187,12,5110880,5075900,
391,"Two heads may be better than\none, but these two are worse\nthan anything! As they come\nin for the attack, one head\nis real and the other illu-\nsory. When damage is dealt,\nthe two tag off.","等待在镜之间的深处的魔物。\n二个中有一个是幻影，\n攻击幻影不会造成\n伤害。\n而真身被攻击后，会在一瞬间\n和幻影交换。\n需要有进行持久战的觉悟。","text2.ini",187,12,5119272,5076424,
392,"A former trader from Barbado\nPort. After the Stormwall\nappeared, trading became\nimpossible, but fishing was\nmore productive than ever.\nBetelo has a real talent for\nseeing the bright side.","巴尔巴多港的前贸易商。\n在岚之结界出现后，\n贸易断绝，\n但捕鱼反而比以往更有收获。\n总能看到好的一面，\n这才是他真正的天赋。","text2.ini",188,12,5096624,5075600,
393,"A man from Minea. Has been\nkeeping watch at the city\ngate to ensure that no\nchildren leave the safety of\nits walls. Spotted a shady\nman inside the city recently\nhowever, and is concerned.","来自米内亚城镇的男性。\n为了防止孩子们去到\n危险的外边，而监视在\n入口附近。最近，看到\n可疑的斗篷男，涌现出\n不祥的预感。","text2.ini",188,12,5099912,5075668,
394,"A young man hospitalized in\nMinea with injuries from a\nRheboll attack. Narrowly\naverted death by escaping to\nthe shade of one of the\ngreat trees on the plain.\nThe monsters did not follow.","在米内亚的医院里的青年。\n因为被里波尔袭击而受伤入院。\n当时他逃到耸立在草原上\n的大树下，侥幸得救。\n不知为何，魔物不会靠近\n大树附近。","text2.ini",188,12,5103736,5075748,
395,"A deeply devout old woman\nfrom Zepik who believes that\nthe village's treasure, the\nSilver Bell, is what keeps\nthe monsters at bay. She\nfeels that its tonal quality\nhas a purifying effect.","来自塞皮克村的老婆婆。\n深信宗教的样子，坚信\n是村子的宝物「银铃」\n在保护村子免受魔物侵袭。\n而实际上银铃释放的清脆\n音色中确实有着某种裨益。","text2.ini",188,12,5109728,5075876,
396,"One of Goban's men, with a\npenchant for breaking walls.\nRescues Adol from prison in\nthe Tower of Darm, along\nwith Luta Gemma. Strong,\nkindly and loyal, he and\nAdol quickly become friends.","在塔的地下牢房相遇的男人。\n性格豪爽且力量强大，\n将被幽闭在地下牢的亚特鲁\n和卢达，通过击碎石墙的方法\n救了出来。\n是盗贼团的一员，\n古邦的右臂。\n很快与亚特鲁成为了朋友。","text2.ini",188,12,5111632,5075916,
397,"A dearly beloved troubadour\nwho plays lovely harmonica\nmusic for anyone who will\nlisten. Found herself in\nMinea, and seeks to tighten\nthe spiritual bonds amongst\nits inhabitants with song.","在米内亚城镇相遇的少女。\n吹奏口琴的吟游诗人，\n不知从何时起开始出现在了\n米内亚街角。\n通过音乐加深和城镇居民的\n精神纽带，被男女老少全部人\n所敬慕。","text2.ini",189,12,5099344,5075656,
398,"An old man from Minea with a\ngreat love of Esterian lore.\nOften reads its legends to\nhis grandson, Lucca, as\nfairytales. Very close with\nSara the fortuneteller, and\nworries for the future.","来自米内亚城镇的老人。\n对艾斯塔里亚的古代传承\n非常喜爱，当作童话故事\n讲给孙子路卡。和占卜师莎拉\n是十分亲近，最近在\n艾斯塔里亚所发生的灾难\n令他感到不详的气息。","text2.ini",189,12,5102952,5075732,
399,"A dancer from Minea. Wears\nmake-up to appear mature,\nbut only just turned 20.\nHates when people wallow in\ndepression, so she dances at\nOrman's bar in an effort to\nboost everyone's spirits.","米内亚的酒馆内的舞者。\n虽然通过化妆看起来十分成熟，\n但其实刚刚到二十岁。\n讨厌消沉的气氛，为了大家能\n享受酒馆的快乐，在细节上也\n很为他人着想。","text2.ini",189,12,5103144,5075736,
